SGR;signallingState;RD5
time;value;status
2019-07-11 19:00:32.000+0200;15;Rot/Gelb
2019-07-11 19:00:33.000+0200;48;Grün
2019-07-11 19:01:23.000+0200;12;Gelb
2019-07-11 19:01:25.000+0200;3;Rot
2019-07-11 19:02:05.000+0200;15;Rot/Gelb
2019-07-11 19:02:06.000+0200;48;Grün
2019-07-11 19:02:57.000+0200;12;Gelb
2019-07-11 19:02:59.000+0200;3;Rot
2019-07-11 19:03:37.000+0200;15;Rot/Gelb
2019-07-11 19:03:38.000+0200;48;Grün
2019-07-11 19:04:19.000+0200;12;Gelb
2019-07-11 19:04:21.000+0200;3;Rot
2019-07-11 19:05:02.000+0200;15;Rot/Gelb
2019-07-11 19:05:03.000+0200;48;Grün
2019-07-11 19:05:57.000+0200;12;Gelb
2019-07-11 19:05:59.000+0200;3;Rot
2019-07-11 19:06:37.000+0200;15;Rot/Gelb
2019-07-11 19:06:38.000+0200;48;Grün
2019-07-11 19:07:27.000+0200;12;Gelb
2019-07-11 19:07:29.000+0200;3;Rot
2019-07-11 19:08:07.000+0200;15;Rot/Gelb
2019-07-11 19:08:08.000+0200;48;Grün
2019-07-11 19:08:57.000+0200;12;Gelb
2019-07-11 19:08:59.000+0200;3;Rot
2019-07-11 19:09:37.000+0200;15;Rot/Gelb
2019-07-11 19:09:38.000+0200;48;Grün
2019-07-11 19:10:27.000+0200;12;Gelb
2019-07-11 19:10:29.000+0200;3;Rot
2019-07-11 19:11:07.000+0200;15;Rot/Gelb
2019-07-11 19:11:08.000+0200;48;Grün
2019-07-11 19:11:57.000+0200;12;Gelb
2019-07-11 19:11:59.000+0200;3;Rot
2019-07-11 19:12:37.000+0200;15;Rot/Gelb
2019-07-11 19:12:38.000+0200;48;Grün
2019-07-11 19:13:27.000+0200;12;Gelb
2019-07-11 19:13:29.000+0200;3;Rot
2019-07-11 19:14:07.000+0200;15;Rot/Gelb
2019-07-11 19:14:08.000+0200;48;Grün
2019-07-11 19:14:49.000+0200;12;Gelb
2019-07-11 19:14:51.000+0200;3;Rot
2019-07-11 19:15:37.000+0200;15;Rot/Gelb
2019-07-11 19:15:38.000+0200;48;Grün
2019-07-11 19:16:27.000+0200;12;Gelb
2019-07-11 19:16:29.000+0200;3;Rot
2019-07-11 19:17:20.000+0200;15;Rot/Gelb
2019-07-11 19:17:21.000+0200;48;Grün
2019-07-11 19:17:57.000+0200;12;Gelb
2019-07-11 19:17:59.000+0200;3;Rot
2019-07-11 19:18:37.000+0200;15;Rot/Gelb
2019-07-11 19:18:38.000+0200;48;Grün
2019-07-11 19:19:23.000+0200;12;Gelb
2019-07-11 19:19:25.000+0200;3;Rot
2019-07-11 19:20:05.000+0200;15;Rot/Gelb
2019-07-11 19:20:06.000+0200;48;Grün
2019-07-11 19:20:56.000+0200;12;Gelb
2019-07-11 19:20:58.000+0200;3;Rot
2019-07-11 19:21:36.000+0200;15;Rot/Gelb
2019-07-11 19:21:37.000+0200;48;Grün
2019-07-11 19:22:27.000+0200;12;Gelb
2019-07-11 19:22:29.000+0200;3;Rot
2019-07-11 19:23:07.000+0200;15;Rot/Gelb
2019-07-11 19:23:08.000+0200;48;Grün
2019-07-11 19:23:57.000+0200;12;Gelb
2019-07-11 19:23:59.000+0200;3;Rot
2019-07-11 19:24:37.000+0200;15;Rot/Gelb
2019-07-11 19:24:38.000+0200;48;Grün
2019-07-11 19:25:20.000+0200;12;Gelb
2019-07-11 19:25:22.000+0200;3;Rot
2019-07-11 19:26:00.000+0200;15;Rot/Gelb
2019-07-11 19:26:01.000+0200;48;Grün
2019-07-11 19:26:57.000+0200;12;Gelb
2019-07-11 19:26:59.000+0200;3;Rot
2019-07-11 19:27:37.000+0200;15;Rot/Gelb
2019-07-11 19:27:38.000+0200;48;Grün
2019-07-11 19:28:21.000+0200;12;Gelb
2019-07-11 19:28:23.000+0200;3;Rot
2019-07-11 19:29:01.000+0200;15;Rot/Gelb
2019-07-11 19:29:02.000+0200;48;Grün
2019-07-11 19:29:58.000+0200;12;Gelb
2019-07-11 19:30:00.000+0200;3;Rot
2019-07-11 19:30:38.000+0200;15;Rot/Gelb
2019-07-11 19:30:39.000+0200;48;Grün
2019-07-11 19:31:19.000+0200;12;Gelb
2019-07-11 19:31:21.000+0200;3;Rot
2019-07-11 19:31:59.000+0200;15;Rot/Gelb
2019-07-11 19:32:00.000+0200;48;Grün
2019-07-11 19:32:52.000+0200;12;Gelb
2019-07-11 19:32:54.000+0200;3;Rot
2019-07-11 19:33:36.000+0200;15;Rot/Gelb
2019-07-11 19:33:37.000+0200;48;Grün
2019-07-11 19:34:27.000+0200;12;Gelb
2019-07-11 19:34:29.000+0200;3;Rot
2019-07-11 19:35:07.000+0200;15;Rot/Gelb
2019-07-11 19:35:08.000+0200;48;Grün
2019-07-11 19:35:56.000+0200;12;Gelb
2019-07-11 19:35:58.000+0200;3;Rot
2019-07-11 19:36:36.000+0200;15;Rot/Gelb
2019-07-11 19:36:37.000+0200;48;Grün
2019-07-11 19:37:27.000+0200;12;Gelb
2019-07-11 19:37:29.000+0200;3;Rot
2019-07-11 19:38:07.000+0200;15;Rot/Gelb
2019-07-11 19:38:08.000+0200;48;Grün
2019-07-11 19:38:49.000+0200;12;Gelb
2019-07-11 19:38:51.000+0200;3;Rot
2019-07-11 19:39:34.000+0200;15;Rot/Gelb
2019-07-11 19:39:35.000+0200;48;Grün
2019-07-11 19:40:19.000+0200;12;Gelb
2019-07-11 19:40:21.000+0200;3;Rot
2019-07-11 19:40:59.000+0200;15;Rot/Gelb
2019-07-11 19:41:00.000+0200;48;Grün
2019-07-11 19:41:49.000+0200;12;Gelb
2019-07-11 19:41:51.000+0200;3;Rot
2019-07-11 19:42:29.000+0200;15;Rot/Gelb
2019-07-11 19:42:30.000+0200;48;Grün
2019-07-11 19:43:22.000+0200;12;Gelb
2019-07-11 19:43:24.000+0200;3;Rot
2019-07-11 19:44:07.000+0200;15;Rot/Gelb
2019-07-11 19:44:08.000+0200;48;Grün
2019-07-11 19:44:57.000+0200;12;Gelb
2019-07-11 19:44:59.000+0200;3;Rot
2019-07-11 19:45:37.000+0200;15;Rot/Gelb
2019-07-11 19:45:38.000+0200;48;Grün
2019-07-11 19:46:27.000+0200;12;Gelb
2019-07-11 19:46:29.000+0200;3;Rot
2019-07-11 19:47:07.000+0200;15;Rot/Gelb
2019-07-11 19:47:08.000+0200;48;Grün
2019-07-11 19:47:55.000+0200;12;Gelb
2019-07-11 19:47:57.000+0200;3;Rot
2019-07-11 19:48:37.000+0200;15;Rot/Gelb
2019-07-11 19:48:38.000+0200;48;Grün
2019-07-11 19:49:27.000+0200;12;Gelb
2019-07-11 19:49:29.000+0200;3;Rot
2019-07-11 19:50:07.000+0200;15;Rot/Gelb
2019-07-11 19:50:08.000+0200;48;Grün
2019-07-11 19:50:57.000+0200;12;Gelb
2019-07-11 19:50:59.000+0200;3;Rot
2019-07-11 19:51:37.000+0200;15;Rot/Gelb
2019-07-11 19:51:38.000+0200;48;Grün
2019-07-11 19:52:19.000+0200;12;Gelb
2019-07-11 19:52:21.000+0200;3;Rot
2019-07-11 19:52:59.000+0200;15;Rot/Gelb
2019-07-11 19:53:00.000+0200;48;Grün
2019-07-11 19:53:44.000+0200;12;Gelb
2019-07-11 19:53:46.000+0200;3;Rot
2019-07-11 19:54:26.000+0200;15;Rot/Gelb
2019-07-11 19:54:27.000+0200;48;Grün
2019-07-11 19:55:19.000+0200;12;Gelb
2019-07-11 19:55:21.000+0200;3;Rot
2019-07-11 19:56:02.000+0200;15;Rot/Gelb
2019-07-11 19:56:03.000+0200;48;Grün
2019-07-11 19:56:52.000+0200;12;Gelb
2019-07-11 19:56:54.000+0200;3;Rot
2019-07-11 19:57:34.000+0200;15;Rot/Gelb
2019-07-11 19:57:35.000+0200;48;Grün
2019-07-11 19:58:27.000+0200;12;Gelb
2019-07-11 19:58:29.000+0200;3;Rot
2019-07-11 19:59:07.000+0200;15;Rot/Gelb
2019-07-11 19:59:08.000+0200;48;Grün
2019-07-11 19:59:49.000+0200;12;Gelb
2019-07-11 19:59:51.000+0200;3;Rot
2019-07-11 20:00:34.000+0200;15;Rot/Gelb
2019-07-11 20:00:35.000+0200;48;Grün
2019-07-11 20:01:19.000+0200;12;Gelb
2019-07-11 20:01:21.000+0200;3;Rot
2019-07-11 20:01:59.000+0200;15;Rot/Gelb
2019-07-11 20:02:00.000+0200;48;Grün
2019-07-11 20:02:57.000+0200;12;Gelb
2019-07-11 20:02:59.000+0200;3;Rot
2019-07-11 20:03:37.000+0200;15;Rot/Gelb
2019-07-11 20:03:38.000+0200;48;Grün
2019-07-11 20:04:19.000+0200;12;Gelb
2019-07-11 20:04:21.000+0200;3;Rot
2019-07-11 20:04:59.000+0200;15;Rot/Gelb
2019-07-11 20:05:00.000+0200;48;Grün
2019-07-11 20:05:55.000+0200;12;Gelb
2019-07-11 20:05:57.000+0200;3;Rot
2019-07-11 20:06:37.000+0200;15;Rot/Gelb
2019-07-11 20:06:38.000+0200;48;Grün
2019-07-11 20:07:19.000+0200;12;Gelb
2019-07-11 20:07:21.000+0200;3;Rot
2019-07-11 20:07:59.000+0200;15;Rot/Gelb
2019-07-11 20:08:00.000+0200;48;Grün
2019-07-11 20:08:49.000+0200;12;Gelb
2019-07-11 20:08:51.000+0200;3;Rot
2019-07-11 20:09:33.000+0200;15;Rot/Gelb
2019-07-11 20:09:34.000+0200;48;Grün
2019-07-11 20:10:19.000+0200;12;Gelb
2019-07-11 20:10:21.000+0200;3;Rot
2019-07-11 20:11:07.000+0200;15;Rot/Gelb
2019-07-11 20:11:08.000+0200;48;Grün
2019-07-11 20:11:49.000+0200;12;Gelb
2019-07-11 20:11:51.000+0200;3;Rot
2019-07-11 20:12:29.000+0200;15;Rot/Gelb
2019-07-11 20:12:30.000+0200;48;Grün
2019-07-11 20:13:19.000+0200;12;Gelb
2019-07-11 20:13:21.000+0200;3;Rot
2019-07-11 20:14:04.000+0200;15;Rot/Gelb
2019-07-11 20:14:05.000+0200;48;Grün
2019-07-11 20:14:44.000+0200;12;Gelb
2019-07-11 20:14:46.000+0200;3;Rot
2019-07-11 20:15:24.000+0200;15;Rot/Gelb
2019-07-11 20:15:25.000+0200;48;Grün
2019-07-11 20:16:20.000+0200;12;Gelb
2019-07-11 20:16:22.000+0200;3;Rot
2019-07-11 20:17:03.000+0200;15;Rot/Gelb
2019-07-11 20:17:04.000+0200;48;Grün
2019-07-11 20:17:57.000+0200;12;Gelb
2019-07-11 20:17:59.000+0200;3;Rot
2019-07-11 20:18:37.000+0200;15;Rot/Gelb
2019-07-11 20:18:38.000+0200;48;Grün
2019-07-11 20:19:21.000+0200;12;Gelb
2019-07-11 20:19:23.000+0200;3;Rot
2019-07-11 20:20:01.000+0200;15;Rot/Gelb
2019-07-11 20:20:02.000+0200;48;Grün
2019-07-11 20:20:57.000+0200;12;Gelb
2019-07-11 20:20:59.000+0200;3;Rot
2019-07-11 20:21:37.000+0200;15;Rot/Gelb
2019-07-11 20:21:38.000+0200;48;Grün
2019-07-11 20:22:22.000+0200;12;Gelb
2019-07-11 20:22:24.000+0200;3;Rot
2019-07-11 20:23:02.000+0200;15;Rot/Gelb
2019-07-11 20:23:03.000+0200;48;Grün
2019-07-11 20:23:49.000+0200;12;Gelb
2019-07-11 20:23:51.000+0200;3;Rot
2019-07-11 20:24:29.000+0200;15;Rot/Gelb
2019-07-11 20:24:30.000+0200;48;Grün
2019-07-11 20:25:27.000+0200;12;Gelb
2019-07-11 20:25:29.000+0200;3;Rot
2019-07-11 20:26:07.000+0200;15;Rot/Gelb
2019-07-11 20:26:08.000+0200;48;Grün
2019-07-11 20:26:49.000+0200;12;Gelb
2019-07-11 20:26:51.000+0200;3;Rot
2019-07-11 20:27:29.000+0200;15;Rot/Gelb
2019-07-11 20:27:30.000+0200;48;Grün
2019-07-11 20:28:21.000+0200;12;Gelb
2019-07-11 20:28:23.000+0200;3;Rot
2019-07-11 20:29:03.000+0200;15;Rot/Gelb
2019-07-11 20:29:04.000+0200;48;Grün
2019-07-11 20:29:49.000+0200;12;Gelb
2019-07-11 20:29:51.000+0200;3;Rot
2019-07-11 20:30:34.000+0200;15;Rot/Gelb
2019-07-11 20:30:35.000+0200;48;Grün
2019-07-11 20:31:19.000+0200;12;Gelb
2019-07-11 20:31:21.000+0200;3;Rot
2019-07-11 20:31:59.000+0200;15;Rot/Gelb
2019-07-11 20:32:00.000+0200;48;Grün
2019-07-11 20:32:50.000+0200;12;Gelb
2019-07-11 20:32:52.000+0200;3;Rot
2019-07-11 20:33:30.000+0200;15;Rot/Gelb
2019-07-11 20:33:31.000+0200;48;Grün
2019-07-11 20:34:21.000+0200;12;Gelb
2019-07-11 20:34:23.000+0200;3;Rot
2019-07-11 20:35:01.000+0200;15;Rot/Gelb
2019-07-11 20:35:02.000+0200;48;Grün
2019-07-11 20:35:51.000+0200;12;Gelb
2019-07-11 20:35:53.000+0200;3;Rot
2019-07-11 20:36:31.000+0200;15;Rot/Gelb
2019-07-11 20:36:32.000+0200;48;Grün
2019-07-11 20:37:19.000+0200;12;Gelb
2019-07-11 20:37:21.000+0200;3;Rot
2019-07-11 20:37:59.000+0200;15;Rot/Gelb
2019-07-11 20:38:00.000+0200;48;Grün
2019-07-11 20:38:49.000+0200;12;Gelb
2019-07-11 20:38:51.000+0200;3;Rot
2019-07-11 20:39:29.000+0200;15;Rot/Gelb
2019-07-11 20:39:30.000+0200;48;Grün
2019-07-11 20:40:19.000+0200;12;Gelb
2019-07-11 20:40:21.000+0200;3;Rot
2019-07-11 20:41:00.000+0200;15;Rot/Gelb
2019-07-11 20:41:01.000+0200;48;Grün
2019-07-11 20:41:49.000+0200;12;Gelb
2019-07-11 20:41:51.000+0200;3;Rot
2019-07-11 20:42:29.000+0200;15;Rot/Gelb
2019-07-11 20:42:30.000+0200;48;Grün
2019-07-11 20:43:19.000+0200;12;Gelb
2019-07-11 20:43:21.000+0200;3;Rot
2019-07-11 20:43:59.000+0200;15;Rot/Gelb
2019-07-11 20:44:00.000+0200;48;Grün
2019-07-11 20:44:49.000+0200;12;Gelb
2019-07-11 20:44:51.000+0200;3;Rot
2019-07-11 20:45:32.000+0200;15;Rot/Gelb
2019-07-11 20:45:33.000+0200;48;Grün
2019-07-11 20:46:27.000+0200;12;Gelb
2019-07-11 20:46:29.000+0200;3;Rot
2019-07-11 20:47:07.000+0200;15;Rot/Gelb
2019-07-11 20:47:08.000+0200;48;Grün
2019-07-11 20:47:55.000+0200;12;Gelb
2019-07-11 20:47:57.000+0200;3;Rot
2019-07-11 20:48:35.000+0200;15;Rot/Gelb
2019-07-11 20:48:36.000+0200;48;Grün
2019-07-11 20:49:19.000+0200;12;Gelb
2019-07-11 20:49:21.000+0200;3;Rot
2019-07-11 20:50:01.000+0200;15;Rot/Gelb
2019-07-11 20:50:02.000+0200;48;Grün
2019-07-11 20:50:49.000+0200;12;Gelb
2019-07-11 20:50:51.000+0200;3;Rot
2019-07-11 20:51:29.000+0200;15;Rot/Gelb
2019-07-11 20:51:30.000+0200;48;Grün
2019-07-11 20:52:19.000+0200;12;Gelb
2019-07-11 20:52:21.000+0200;3;Rot
2019-07-11 20:53:02.000+0200;15;Rot/Gelb
2019-07-11 20:53:03.000+0200;48;Grün
2019-07-11 20:53:53.000+0200;12;Gelb
2019-07-11 20:53:55.000+0200;3;Rot
2019-07-11 20:54:33.000+0200;15;Rot/Gelb
2019-07-11 20:54:34.000+0200;48;Grün
2019-07-11 20:55:19.000+0200;12;Gelb
2019-07-11 20:55:21.000+0200;3;Rot
2019-07-11 20:56:00.000+0200;15;Rot/Gelb
2019-07-11 20:56:01.000+0200;48;Grün
2019-07-11 20:56:49.000+0200;12;Gelb
2019-07-11 20:56:51.000+0200;3;Rot
2019-07-11 20:57:29.000+0200;15;Rot/Gelb
2019-07-11 20:57:30.000+0200;48;Grün
2019-07-11 20:58:19.000+0200;12;Gelb
2019-07-11 20:58:21.000+0200;3;Rot
2019-07-11 20:59:01.000+0200;15;Rot/Gelb
2019-07-11 20:59:02.000+0200;48;Grün
2019-07-11 20:59:49.000+0200;12;Gelb
2019-07-11 20:59:51.000+0200;3;Rot
2019-07-11 21:00:29.000+0200;15;Rot/Gelb
2019-07-11 21:00:30.000+0200;48;Grün
2019-07-11 21:01:14.000+0200;12;Gelb
2019-07-11 21:01:16.000+0200;3;Rot
2019-07-11 21:01:55.000+0200;15;Rot/Gelb
2019-07-11 21:01:56.000+0200;48;Grün
2019-07-11 21:02:31.000+0200;12;Gelb
2019-07-11 21:02:33.000+0200;3;Rot
2019-07-11 21:03:11.000+0200;15;Rot/Gelb
2019-07-11 21:03:12.000+0200;48;Grün
2019-07-11 21:03:44.000+0200;12;Gelb
2019-07-11 21:03:46.000+0200;3;Rot
2019-07-11 21:04:25.000+0200;15;Rot/Gelb
2019-07-11 21:04:26.000+0200;48;Grün
2019-07-11 21:04:55.000+0200;12;Gelb
2019-07-11 21:04:57.000+0200;3;Rot
2019-07-11 21:05:35.000+0200;15;Rot/Gelb
2019-07-11 21:05:36.000+0200;48;Grün
2019-07-11 21:06:07.000+0200;12;Gelb
2019-07-11 21:06:09.000+0200;3;Rot
2019-07-11 21:06:47.000+0200;15;Rot/Gelb
2019-07-11 21:06:48.000+0200;48;Grün
2019-07-11 21:07:19.000+0200;12;Gelb
2019-07-11 21:07:21.000+0200;3;Rot
2019-07-11 21:07:59.000+0200;15;Rot/Gelb
2019-07-11 21:08:00.000+0200;48;Grün
2019-07-11 21:08:31.000+0200;12;Gelb
2019-07-11 21:08:33.000+0200;3;Rot
2019-07-11 21:09:11.000+0200;15;Rot/Gelb
2019-07-11 21:09:12.000+0200;48;Grün
2019-07-11 21:09:44.000+0200;12;Gelb
2019-07-11 21:09:46.000+0200;3;Rot
2019-07-11 21:10:24.000+0200;15;Rot/Gelb
2019-07-11 21:10:25.000+0200;48;Grün
2019-07-11 21:10:55.000+0200;12;Gelb
2019-07-11 21:10:57.000+0200;3;Rot
2019-07-11 21:11:35.000+0200;15;Rot/Gelb
2019-07-11 21:11:36.000+0200;48;Grün
2019-07-11 21:12:07.000+0200;12;Gelb
2019-07-11 21:12:09.000+0200;3;Rot
2019-07-11 21:12:48.000+0200;15;Rot/Gelb
2019-07-11 21:12:49.000+0200;48;Grün
2019-07-11 21:13:19.000+0200;12;Gelb
2019-07-11 21:13:21.000+0200;3;Rot
2019-07-11 21:14:01.000+0200;15;Rot/Gelb
2019-07-11 21:14:02.000+0200;48;Grün
2019-07-11 21:14:31.000+0200;12;Gelb
2019-07-11 21:14:33.000+0200;3;Rot
2019-07-11 21:15:11.000+0200;15;Rot/Gelb
2019-07-11 21:15:12.000+0200;48;Grün
2019-07-11 21:15:46.000+0200;12;Gelb
2019-07-11 21:15:48.000+0200;3;Rot
2019-07-11 21:16:31.000+0200;15;Rot/Gelb
2019-07-11 21:16:32.000+0200;48;Grün
2019-07-11 21:16:55.000+0200;12;Gelb
2019-07-11 21:16:57.000+0200;3;Rot
2019-07-11 21:17:35.000+0200;15;Rot/Gelb
2019-07-11 21:17:36.000+0200;48;Grün
2019-07-11 21:18:07.000+0200;12;Gelb
2019-07-11 21:18:09.000+0200;3;Rot
2019-07-11 21:18:48.000+0200;15;Rot/Gelb
2019-07-11 21:18:49.000+0200;48;Grün
2019-07-11 21:19:20.000+0200;12;Gelb
2019-07-11 21:19:22.000+0200;3;Rot
2019-07-11 21:20:00.000+0200;15;Rot/Gelb
2019-07-11 21:20:01.000+0200;48;Grün
2019-07-11 21:20:31.000+0200;12;Gelb
2019-07-11 21:20:33.000+0200;3;Rot
2019-07-11 21:21:15.000+0200;15;Rot/Gelb
2019-07-11 21:21:16.000+0200;48;Grün
2019-07-11 21:21:43.000+0200;12;Gelb
2019-07-11 21:21:45.000+0200;3;Rot
2019-07-11 21:22:23.000+0200;15;Rot/Gelb
2019-07-11 21:22:24.000+0200;48;Grün
2019-07-11 21:22:55.000+0200;12;Gelb
2019-07-11 21:22:57.000+0200;3;Rot
2019-07-11 21:23:36.000+0200;15;Rot/Gelb
2019-07-11 21:23:37.000+0200;48;Grün
2019-07-11 21:24:07.000+0200;12;Gelb
2019-07-11 21:24:09.000+0200;3;Rot
2019-07-11 21:24:47.000+0200;15;Rot/Gelb
2019-07-11 21:24:48.000+0200;48;Grün
2019-07-11 21:25:22.000+0200;12;Gelb
2019-07-11 21:25:24.000+0200;3;Rot
2019-07-11 21:26:02.000+0200;15;Rot/Gelb
2019-07-11 21:26:03.000+0200;48;Grün
2019-07-11 21:26:31.000+0200;12;Gelb
2019-07-11 21:26:33.000+0200;3;Rot
2019-07-11 21:27:13.000+0200;15;Rot/Gelb
2019-07-11 21:27:14.000+0200;48;Grün
2019-07-11 21:27:46.000+0200;12;Gelb
2019-07-11 21:27:48.000+0200;3;Rot
2019-07-11 21:28:28.000+0200;15;Rot/Gelb
2019-07-11 21:28:29.000+0200;48;Grün
2019-07-11 21:28:55.000+0200;12;Gelb
2019-07-11 21:28:57.000+0200;3;Rot
2019-07-11 21:29:35.000+0200;15;Rot/Gelb
2019-07-11 21:29:36.000+0200;48;Grün
2019-07-11 21:30:07.000+0200;12;Gelb
2019-07-11 21:30:09.000+0200;3;Rot
2019-07-11 21:30:48.000+0200;15;Rot/Gelb
2019-07-11 21:30:49.000+0200;48;Grün
2019-07-11 21:31:19.000+0200;12;Gelb
2019-07-11 21:31:21.000+0200;3;Rot
2019-07-11 21:31:59.000+0200;15;Rot/Gelb
2019-07-11 21:32:00.000+0200;48;Grün
2019-07-11 21:32:32.000+0200;12;Gelb
2019-07-11 21:32:34.000+0200;3;Rot
2019-07-11 21:33:12.000+0200;15;Rot/Gelb
2019-07-11 21:33:13.000+0200;48;Grün
2019-07-11 21:33:46.000+0200;12;Gelb
2019-07-11 21:33:48.000+0200;3;Rot
2019-07-11 21:34:27.000+0200;15;Rot/Gelb
2019-07-11 21:34:28.000+0200;48;Grün
2019-07-11 21:34:55.000+0200;12;Gelb
2019-07-11 21:34:57.000+0200;3;Rot
2019-07-11 21:35:39.000+0200;15;Rot/Gelb
2019-07-11 21:35:40.000+0200;48;Grün
2019-07-11 21:36:07.000+0200;12;Gelb
2019-07-11 21:36:09.000+0200;3;Rot
2019-07-11 21:36:50.000+0200;15;Rot/Gelb
2019-07-11 21:36:51.000+0200;48;Grün
2019-07-11 21:37:19.000+0200;12;Gelb
2019-07-11 21:37:21.000+0200;3;Rot
2019-07-11 21:37:59.000+0200;15;Rot/Gelb
2019-07-11 21:38:00.000+0200;48;Grün
2019-07-11 21:38:31.000+0200;12;Gelb
2019-07-11 21:38:33.000+0200;3;Rot
2019-07-11 21:39:11.000+0200;15;Rot/Gelb
2019-07-11 21:39:12.000+0200;48;Grün
2019-07-11 21:39:47.000+0200;12;Gelb
2019-07-11 21:39:49.000+0200;3;Rot
2019-07-11 21:40:27.000+0200;15;Rot/Gelb
2019-07-11 21:40:28.000+0200;48;Grün
2019-07-11 21:41:03.000+0200;12;Gelb
2019-07-11 21:41:05.000+0200;3;Rot
2019-07-11 21:41:43.000+0200;15;Rot/Gelb
2019-07-11 21:41:44.000+0200;48;Grün
2019-07-11 21:42:07.000+0200;12;Gelb
2019-07-11 21:42:09.000+0200;3;Rot
2019-07-11 21:42:47.000+0200;15;Rot/Gelb
2019-07-11 21:42:48.000+0200;48;Grün
2019-07-11 21:43:19.000+0200;12;Gelb
2019-07-11 21:43:21.000+0200;3;Rot
2019-07-11 21:43:59.000+0200;15;Rot/Gelb
2019-07-11 21:44:00.000+0200;48;Grün
2019-07-11 21:44:36.000+0200;12;Gelb
2019-07-11 21:44:38.000+0200;3;Rot
2019-07-11 21:45:16.000+0200;15;Rot/Gelb
2019-07-11 21:45:17.000+0200;48;Grün
2019-07-11 21:45:47.000+0200;12;Gelb
2019-07-11 21:45:49.000+0200;3;Rot
2019-07-11 21:46:27.000+0200;15;Rot/Gelb
2019-07-11 21:46:28.000+0200;48;Grün
2019-07-11 21:46:55.000+0200;12;Gelb
2019-07-11 21:46:57.000+0200;3;Rot
2019-07-11 21:47:35.000+0200;15;Rot/Gelb
2019-07-11 21:47:36.000+0200;48;Grün
2019-07-11 21:48:07.000+0200;12;Gelb
2019-07-11 21:48:09.000+0200;3;Rot
2019-07-11 21:48:52.000+0200;15;Rot/Gelb
2019-07-11 21:48:53.000+0200;48;Grün
2019-07-11 21:49:22.000+0200;12;Gelb
2019-07-11 21:49:24.000+0200;3;Rot
2019-07-11 21:50:03.000+0200;15;Rot/Gelb
2019-07-11 21:50:04.000+0200;48;Grün
2019-07-11 21:50:31.000+0200;12;Gelb
2019-07-11 21:50:33.000+0200;3;Rot
2019-07-11 21:51:14.000+0200;15;Rot/Gelb
2019-07-11 21:51:15.000+0200;48;Grün
2019-07-11 21:51:43.000+0200;12;Gelb
2019-07-11 21:51:45.000+0200;3;Rot
2019-07-11 21:52:23.000+0200;15;Rot/Gelb
2019-07-11 21:52:24.000+0200;48;Grün
2019-07-11 21:53:03.000+0200;12;Gelb
2019-07-11 21:53:05.000+0200;3;Rot
2019-07-11 21:53:43.000+0200;15;Rot/Gelb
2019-07-11 21:53:44.000+0200;48;Grün
2019-07-11 21:54:07.000+0200;12;Gelb
2019-07-11 21:54:09.000+0200;3;Rot
2019-07-11 21:54:52.000+0200;15;Rot/Gelb
2019-07-11 21:54:53.000+0200;48;Grün
2019-07-11 21:55:19.000+0200;12;Gelb
2019-07-11 21:55:21.000+0200;3;Rot
2019-07-11 21:55:59.000+0200;15;Rot/Gelb
2019-07-11 21:56:00.000+0200;48;Grün
2019-07-11 21:56:31.000+0200;12;Gelb
2019-07-11 21:56:33.000+0200;3;Rot
2019-07-11 21:57:11.000+0200;15;Rot/Gelb
2019-07-11 21:57:12.000+0200;48;Grün
2019-07-11 21:57:43.000+0200;12;Gelb
2019-07-11 21:57:45.000+0200;3;Rot
2019-07-11 21:58:23.000+0200;15;Rot/Gelb
2019-07-11 21:58:24.000+0200;48;Grün
2019-07-11 21:59:03.000+0200;12;Gelb
2019-07-11 21:59:05.000+0200;3;Rot
2019-07-11 21:59:43.000+0200;15;Rot/Gelb
2019-07-11 21:59:44.000+0200;48;Grün
2019-07-11 22:00:15.000+0200;12;Gelb
2019-07-11 22:00:17.000+0200;3;Rot
2019-07-11 22:00:55.000+0200;15;Rot/Gelb
2019-07-11 22:00:56.000+0200;48;Grün
2019-07-11 22:01:19.000+0200;12;Gelb
2019-07-11 22:01:21.000+0200;3;Rot
2019-07-11 22:02:00.000+0200;15;Rot/Gelb
2019-07-11 22:02:01.000+0200;48;Grün
2019-07-11 22:02:31.000+0200;12;Gelb
2019-07-11 22:02:33.000+0200;3;Rot
2019-07-11 22:03:11.000+0200;15;Rot/Gelb
2019-07-11 22:03:12.000+0200;48;Grün
2019-07-11 22:03:43.000+0200;12;Gelb
2019-07-11 22:03:45.000+0200;3;Rot
2019-07-11 22:04:27.000+0200;15;Rot/Gelb
2019-07-11 22:04:28.000+0200;48;Grün
2019-07-11 22:05:03.000+0200;12;Gelb
2019-07-11 22:05:05.000+0200;3;Rot
2019-07-11 22:05:43.000+0200;15;Rot/Gelb
2019-07-11 22:05:44.000+0200;48;Grün
2019-07-11 22:06:07.000+0200;12;Gelb
2019-07-11 22:06:09.000+0200;3;Rot
2019-07-11 22:06:47.000+0200;15;Rot/Gelb
2019-07-11 22:06:48.000+0200;48;Grün
2019-07-11 22:07:27.000+0200;12;Gelb
2019-07-11 22:07:29.000+0200;3;Rot
2019-07-11 22:08:07.000+0200;15;Rot/Gelb
2019-07-11 22:08:08.000+0200;48;Grün
2019-07-11 22:08:31.000+0200;12;Gelb
2019-07-11 22:08:33.000+0200;3;Rot
